0,Q,default/15247.java_elimina,57,80
28,R,selected/2383916.java_copyFile,15,27,T3
29,R,selected/214880.java_copyFile,83,95,T3
30,R,selected/717736.java_copy,140,153,T3
31,R,selected/327063.java_copyFile,157,168,T3
32,R,selected/1073023.java_copyFile,458,468,T3
33,R,selected/406256.java_copy,959,985,F
34,R,selected/2482089.java_copy_to_file_nio,148,174,F
35,R,selected/1316166.java_copy,74,88,T3
36,R,selected/1975338.java_copy,67,96,F
37,R,selected/1796623.java_backupFile,176,197,F
38,R,selected/253429.java_copyFile,26,38,T3
39,R,selected/487627.java_copyFile,500,514,T3
40,R,selected/1066985.java_copyFileNio,136,166,F
41,R,selected/1041773.java_getAssessmentItemType,1573,1628,F
42,R,selected/396851.java_copiaAnexos,203,227,F
43,R,selected/2606864.java_CopyAllDataToOtherFolder,178,223,F
44,R,selected/417019.java_cloneFile,231,242,T3
45,R,selected/1902462.java_copyFile,155,175,F
46,R,selected/1081859.java_copyFile,197,212,T3
47,R,selected/1613178.java_copyFile,232,243,T3
48,R,selected/819457.java_grep,35,54,F
49,R,selected/439450.java_copyFile,42,55,T3
50,R,selected/526440.java_readWriteArray,48,62,F
51,R,selected/2354960.java_copyFile,15,26,T3
52,R,selected/682613.java_copyFile,354,367,T3
53,R,selected/2021404.java_isDiff,271,288,F
54,R,selected/2688879.java_copy,22,35,F
55,R,default/56130.java_copy,5,18,F
56,R,selected/1250750.java_copy,467,482,F
57,R,selected/3647.java_copyImages,809,855,F
58,R,selected/1815227.java_copyFile,11,27,F
59,R,selected/1344848.java_copyFile,9,18,T3
60,R,selected/352380.java_copy,151,170,F
61,R,selected/779817.java_returnFile,29,41,F
62,R,selected/197938.java_copyFile,245,256,T3
63,R,selected/2613315.java_readWriteArray,56,70,F
64,R,selected/1011432.java_copyFile,596,607,T3
65,R,selected/2740233.java_copyToFileAndCloseStreams,48,57,F
66,R,selected/2353261.java_copyFile,49,65,T3
67,R,selected/775655.java_copyFile,713,722,T3
68,R,selected/2126363.java_copyFile,281,298,F
69,R,selected/2197076.java_copyFile,224,238,T3
70,R,selected/749046.java_copyFile,23,34,T3
71,R,selected/2347105.java_copyFile,129,146,F
72,R,selected/1236073.java_copyFile,145,156,F
73,R,selected/1719348.java_copyFile2,168,195,F
74,R,selected/2631723.java_copyFile,112,123,T3
75,R,selected/699527.java_copyFile,23,34,T3
76,R,selected/1354007.java_copyFile,158,170,T3
77,R,selected/1015085.java_createZip,42,53,F
78,R,selected/1115268.java_copyFile,80,99,T3
79,R,selected/1558659.java_copyFile,969,980,T3
80,R,selected/1634051.java_saveAs,145,161,F
81,R,selected/1440759.java_copyFile,98,126,F
82,R,selected/190929.java_copy,492,509,F
83,R,selected/881437.java_copyFile,27,38,T3
84,R,selected/1736662.java_dumpToFile,21,31,F
85,R,selected/2111982.java_copy,1018,1036,T3
86,R,selected/2528876.java_storeProperties,150,161,F
87,R,selected/215314.java_copy,69,90,F
88,R,selected/1047383.java_copyFile2,173,199,F
89,R,selected/572754.java_copyFile,19,37,T3
90,R,selected/220476.java_copyFile,121,136,F
91,R,selected/871757.java_copyFile,711,729,T3
92,R,selected/1552187.java_copyFile,147,165,T3
93,R,selected/2696195.java_copyFile,18,36,F
94,R,selected/914530.java_copyFromToFile,17,34,F
95,R,selected/164406.java_copyFromToFile,30,47,F
96,R,selected/1963739.java_decodeFile,26,38,F
97,R,selected/409069.java_copyFile,77,86,T3
98,R,selected/169032.java_copyFile,187,205,T3
99,R,selected/307186.java_imagesParserAssesmentItem,213,267,F
100,R,selected/1706215.java_returnFile,56,68,F

0,Q,selected/1921449.java_copyFile,65,83
1,R,selected/871757.java_copyFile,711,729,T3
2,R,selected/169032.java_copyFile,187,205,T1
3,R,selected/1552187.java_copyFile,147,165,T1
4,R,selected/926926.java_copyFile,63,81,T1
5,R,selected/388654.java_copyFile,111,129,T3
6,R,selected/2556943.java_copyFile,11,29,T1
7,R,selected/2364800.java_copyFile,70,88,T1
8,R,selected/1819337.java_copyFile,144,162,T3
9,R,selected/1676100.java_copyFile,297,315,T1
10,R,selected/138213.java_copyFile,35,53,T1
11,R,selected/1234284.java_copyFile,70,88,T1
12,R,default/78884.java_copyFile,30,48,F
13,R,selected/1113498.java_copy,86,104,T2
14,R,selected/572754.java_copyFile,19,37,T2
15,R,selected/702108.java_copyFile,45,63,T1
16,R,selected/1791697.java_copyFile,70,88,T3
17,R,selected/1574719.java_copyLocalFile,145,163,T3
18,R,selected/1435050.java_forcedCopy,199,217,T3
19,R,selected/1068957.java_copyFile,11,29,T2
20,R,selected/1524798.java_copyFile,43,61,T3
21,R,selected/418831.java_copyFile,80,100,T3
22,R,selected/2102326.java_copyFile,637,658,T3
23,R,selected/253429.java_copyFile,26,38,T3
24,R,selected/2377910.java_copyExternalResource,12,26,T3
25,R,default/93742.java_copyFile,55,74,F
26,R,selected/1748547.java_copyFile,90,112,T3
27,R,selected/693554.java_copyFile,184,203,T3
28,R,selected/635623.java_copyFile,358,388,F
29,R,selected/668466.java_Copy,50,68,T3
30,R,selected/2358129.java_copyFile,91,111,T3
31,R,selected/1597770.java_copyFile,195,215,T3
32,R,selected/861428.java_copyFile,327,347,T3
33,R,selected/882365.java_copyFile,379,402,T3
34,R,selected/1354007.java_copyFile,158,170,T3
35,R,selected/1081859.java_copyFile,197,212,T3
36,R,selected/2374499.java_JFileCopy,12,34,F
37,R,selected/1085713.java_copyFile,37,76,F
38,R,selected/1777463.java_copyFile,195,223,F
39,R,selected/2133671.java_copyFile,89,111,F
40,R,selected/1761827.java_createCopy,86,102,T3
41,R,selected/1921449.java_copyInputStream,42,63,F
42,R,selected/1549695.java_copyFile,28,52,T3
43,R,selected/1379907.java_copyFile,196,225,F
44,R,selected/2458995.java_copyFile,26,49,F
45,R,selected/487627.java_copyFile,500,514,T3
46,R,selected/1815227.java_copyFile,11,27,F
47,R,selected/1571171.java_fileCopy,139,169,F
48,R,selected/2403960.java_copy,34,49,T3
49,R,selected/1675391.java_concatenateToDestFile,178,205,F
50,R,selected/2392587.java_copyFile,14,31,T3
51,R,selected/611638.java_copyFile,127,158,F
52,R,selected/1117740.java_copyFile,133,164,F
53,R,selected/1921666.java_copyFile,161,190,F
54,R,selected/417019.java_cloneFile,231,242,T3
55,R,selected/406256.java_copy,959,985,F
56,R,selected/1257026.java_copy,117,178,F
57,R,selected/1251282.java_copy,117,178,F
58,R,selected/302569.java_assertEqualContent,79,102,F
59,R,selected/1247990.java_assertEqualContent,169,192,F
60,R,selected/2535377.java_copy,103,139,F
61,R,selected/174244.java_copy,78,93,T3
62,R,selected/712665.java_copyFile,334,352,T3
63,R,selected/1257200.java_copyFile,379,397,T3
64,R,selected/2039312.java_copy,49,109,F
65,R,selected/1202173.java_copy,32,63,F
66,R,selected/1963485.java_copyFile,457,504,F
67,R,selected/589581.java_copy,61,96,F
68,R,selected/1920982.java_copyFile,162,180,F
69,R,selected/2502898.java_copy,393,454,F
70,R,selected/2505802.java_upLoadFile,359,378,T3
71,R,selected/957430.java_copyFile,483,506,T3
72,R,selected/2503164.java_copyFile,74,92,F
73,R,selected/372993.java_copyFile,40,66,F
74,R,selected/2432644.java_copyFile,218,236,F
75,R,default/78227.java_copyFile,26,44,F
76,R,default/71042.java_copyFile,26,44,F
77,R,default/70431.java_copyFile,26,44,F
78,R,default/61252.java_copyFile,26,44,F
79,R,default/56554.java_copyFile,26,44,F
80,R,default/55476.java_copyFile,26,44,F
81,R,default/4342.java_copyFile,26,44,F
82,R,default/26064.java_copyFile,26,44,F
83,R,default/25080.java_copyFile,26,44,F
84,R,default/24608.java_copyFile,26,44,F
85,R,default/19919.java_copyFile,26,44,F
86,R,default/115527.java_copyFile,26,44,F
87,R,default/100072.java_copyFile,26,44,F
88,R,selected/1902462.java_copyFile,155,175,T3
89,R,sample/CopyFileSamples.java_copyFile1,18,36,T3
90,R,selected/256068.java_fileCopy,335,356,T3
91,R,selected/2485251.java_fileCopy,198,219,T3
92,R,selected/440442.java_copy,27,64,F
93,R,selected/2299052.java_copy,157,198,F
94,R,selected/2713272.java_copyFile,17,80,F
95,R,selected/2347437.java_copyFile,17,35,F
96,R,selected/766506.java_copyToLibraryFolder,664,689,F
97,R,selected/350516.java_copyFile,144,162,F
98,R,selected/2288659.java_copyFile,266,286,F
99,R,selected/694246.java_copyFile,20,56,F
100,R,selected/2715363.java_copyFile,24,48,F

0,Q,selected/1676100.java_copyFile,297,315
1,R,selected/871757.java_copyFile,711,729,T3
2,R,selected/169032.java_copyFile,187,205,T1
3,R,selected/1552187.java_copyFile,147,165,T1
4,R,selected/926926.java_copyFile,63,81,T1
5,R,selected/388654.java_copyFile,111,129,T3
6,R,selected/2556943.java_copyFile,11,29,T1
7,R,selected/2364800.java_copyFile,70,88,T1
8,R,selected/1921449.java_copyFile,65,83,F
9,R,selected/1819337.java_copyFile,144,162,T3
10,R,selected/138213.java_copyFile,35,53,T1
11,R,selected/1234284.java_copyFile,70,88,T1
12,R,default/78884.java_copyFile,30,48,F
13,R,selected/1113498.java_copy,86,104,T2
14,R,selected/572754.java_copyFile,19,37,T2
15,R,selected/702108.java_copyFile,45,63,T1
16,R,selected/1791697.java_copyFile,70,88,T3
17,R,selected/1574719.java_copyLocalFile,145,163,T3
18,R,selected/1435050.java_forcedCopy,199,217,T3
19,R,selected/1068957.java_copyFile,11,29,T2
20,R,selected/1524798.java_copyFile,43,61,T3
21,R,selected/418831.java_copyFile,80,100,T3
22,R,selected/2102326.java_copyFile,637,658,T3
23,R,selected/253429.java_copyFile,26,38,T3
24,R,selected/2377910.java_copyExternalResource,12,26,T3
25,R,default/93742.java_copyFile,55,74,F
26,R,selected/1748547.java_copyFile,90,112,T3
27,R,selected/693554.java_copyFile,184,203,T3
28,R,selected/635623.java_copyFile,358,388,F
29,R,selected/668466.java_Copy,50,68,T3
30,R,selected/2358129.java_copyFile,91,111,T3
31,R,selected/1597770.java_copyFile,195,215,T3
32,R,selected/861428.java_copyFile,327,347,T3
33,R,selected/882365.java_copyFile,379,402,T3
34,R,selected/1354007.java_copyFile,158,170,T3
35,R,selected/1081859.java_copyFile,197,212,T3
36,R,selected/2374499.java_JFileCopy,12,34,F
37,R,selected/1085713.java_copyFile,37,76,F
38,R,selected/1777463.java_copyFile,195,223,F
39,R,selected/2133671.java_copyFile,89,111,F
40,R,selected/1761827.java_createCopy,86,102,T3
41,R,selected/1921449.java_copyInputStream,42,63,F
42,R,selected/1549695.java_copyFile,28,52,T3
43,R,selected/1379907.java_copyFile,196,225,F
44,R,selected/2458995.java_copyFile,26,49,F
45,R,selected/487627.java_copyFile,500,514,T3
46,R,selected/1815227.java_copyFile,11,27,F
47,R,selected/1571171.java_fileCopy,139,169,F
48,R,selected/2403960.java_copy,34,49,T3
49,R,selected/1675391.java_concatenateToDestFile,178,205,F
50,R,selected/2392587.java_copyFile,14,31,T3
51,R,selected/611638.java_copyFile,127,158,F
52,R,selected/1117740.java_copyFile,133,164,F
53,R,selected/1921666.java_copyFile,161,190,F
54,R,selected/417019.java_cloneFile,231,242,T3
55,R,selected/406256.java_copy,959,985,F
56,R,selected/1257026.java_copy,117,178,F
57,R,selected/1251282.java_copy,117,178,F
58,R,selected/302569.java_assertEqualContent,79,102,F
59,R,selected/1247990.java_assertEqualContent,169,192,F
60,R,selected/2535377.java_copy,103,139,F
61,R,selected/174244.java_copy,78,93,T3
62,R,selected/712665.java_copyFile,334,352,T3
63,R,selected/1257200.java_copyFile,379,397,T3
64,R,selected/2039312.java_copy,49,109,F
65,R,selected/1202173.java_copy,32,63,F
66,R,selected/1963485.java_copyFile,457,504,F
67,R,selected/589581.java_copy,61,96,F
68,R,selected/1920982.java_copyFile,162,180,F
69,R,selected/2502898.java_copy,393,454,F
70,R,selected/2505802.java_upLoadFile,359,378,T3
71,R,selected/957430.java_copyFile,483,506,T3
72,R,selected/2503164.java_copyFile,74,92,F
73,R,selected/372993.java_copyFile,40,66,F
74,R,selected/2432644.java_copyFile,218,236,F
75,R,default/78227.java_copyFile,26,44,F
76,R,default/71042.java_copyFile,26,44,F
77,R,default/70431.java_copyFile,26,44,F
78,R,default/61252.java_copyFile,26,44,F
79,R,default/56554.java_copyFile,26,44,F
80,R,default/55476.java_copyFile,26,44,F
81,R,default/4342.java_copyFile,26,44,F
82,R,default/26064.java_copyFile,26,44,F
83,R,default/25080.java_copyFile,26,44,F
84,R,default/24608.java_copyFile,26,44,F
85,R,default/19919.java_copyFile,26,44,F
86,R,default/115527.java_copyFile,26,44,F
87,R,default/100072.java_copyFile,26,44,F
88,R,selected/1902462.java_copyFile,155,175,T3
89,R,sample/CopyFileSamples.java_copyFile1,18,36,T3
90,R,selected/256068.java_fileCopy,335,356,T3
91,R,selected/2485251.java_fileCopy,198,219,T3
92,R,selected/440442.java_copy,27,64,F
93,R,selected/2299052.java_copy,157,198,F
94,R,selected/2713272.java_copyFile,17,80,F
95,R,selected/2347437.java_copyFile,17,35,F
96,R,selected/766506.java_copyToLibraryFolder,664,689,F
97,R,selected/350516.java_copyFile,144,162,F
98,R,selected/2288659.java_copyFile,266,286,F
99,R,selected/694246.java_copyFile,20,56,F
100,R,selected/2715363.java_copyFile,24,48,F

0,Q,selected/702108.java_copyFile,45,63
1,R,selected/1524798.java_copyFile,43,61,T3
2,R,selected/871757.java_copyFile,711,729,T3
3,R,selected/1552187.java_copyFile,147,165,T1
4,R,selected/1113498.java_copy,86,104,T2
5,R,selected/572754.java_copyFile,19,37,T2
6,R,selected/169032.java_copyFile,187,205,T1
7,R,selected/926926.java_copyFile,63,81,T1
8,R,selected/388654.java_copyFile,111,129,T3
9,R,selected/2556943.java_copyFile,11,29,T1
10,R,selected/2364800.java_copyFile,70,88,T1
11,R,selected/1921449.java_copyFile,65,83,F
12,R,selected/1819337.java_copyFile,144,162,T3
13,R,selected/1676100.java_copyFile,297,315,F
14,R,selected/138213.java_copyFile,35,53,T1
15,R,selected/1234284.java_copyFile,70,88,T1
16,R,default/78884.java_copyFile,30,48,F
17,R,selected/1574719.java_copyLocalFile,145,163,T3
18,R,selected/1068957.java_copyFile,11,29,T2
19,R,selected/1791697.java_copyFile,70,88,T3
20,R,selected/1435050.java_forcedCopy,199,217,T3
21,R,selected/253429.java_copyFile,26,38,T3
22,R,selected/418831.java_copyFile,80,100,T3
23,R,selected/2102326.java_copyFile,637,658,T3
24,R,selected/635623.java_copyFile,358,388,F
25,R,selected/2377910.java_copyExternalResource,12,26,T3
26,R,default/93742.java_copyFile,55,74,F
27,R,selected/668466.java_Copy,50,68,T3
28,R,selected/882365.java_copyFile,379,402,T3
29,R,selected/1748547.java_copyFile,90,112,T3
30,R,selected/693554.java_copyFile,184,203,T3
31,R,selected/1081859.java_copyFile,197,212,T3
32,R,selected/2374499.java_JFileCopy,12,34,F
33,R,selected/1597770.java_copyFile,195,215,T3
34,R,selected/2358129.java_copyFile,91,111,T3
35,R,selected/1354007.java_copyFile,158,170,T3
36,R,selected/1085713.java_copyFile,37,76,F
37,R,selected/861428.java_copyFile,327,347,T3
38,R,selected/1777463.java_copyFile,195,223,F
39,R,selected/2133671.java_copyFile,89,111,F
40,R,selected/1921449.java_copyInputStream,42,63,F
41,R,selected/1379907.java_copyFile,196,225,F
42,R,selected/1549695.java_copyFile,28,52,T3
43,R,selected/2458995.java_copyFile,26,49,F
44,R,selected/487627.java_copyFile,500,514,T3
45,R,selected/1117740.java_copyFile,133,164,F
46,R,selected/1761827.java_createCopy,86,102,T3
47,R,selected/1257026.java_copy,117,178,F
48,R,selected/1251282.java_copy,117,178,F
49,R,selected/2535377.java_copy,103,139,F
50,R,selected/2039312.java_copy,49,109,F
51,R,selected/1571171.java_fileCopy,139,169,F
52,R,selected/174244.java_copy,78,93,T3
53,R,selected/1202173.java_copy,32,63,F
54,R,selected/2502898.java_copy,393,454,F
55,R,selected/1921666.java_copyFile,161,190,F
56,R,selected/1675391.java_concatenateToDestFile,178,205,F
57,R,selected/1920982.java_copyFile,162,180,F
58,R,selected/2403960.java_copy,34,49,T3
59,R,selected/957430.java_copyFile,483,506,T3
60,R,selected/2503164.java_copyFile,74,92,F
61,R,selected/372993.java_copyFile,40,66,F
62,R,selected/1902462.java_copyFile,155,175,T3
63,R,selected/302569.java_assertEqualContent,79,102,F
64,R,selected/1247990.java_assertEqualContent,169,192,F
65,R,selected/440442.java_copy,27,64,F
66,R,selected/406256.java_copy,959,985,F
67,R,selected/2299052.java_copy,157,198,F
68,R,selected/417019.java_cloneFile,231,242,T3
69,R,selected/589581.java_copy,61,96,F
70,R,selected/694246.java_copyFile,20,56,F
71,R,selected/1815227.java_copyFile,11,27,F
72,R,selected/2408577.java_copy,20,56,F
73,R,selected/1831582.java_copyFile,207,224,T3
74,R,selected/1057320.java_copyFile,207,224,T3
75,R,selected/1527267.java_copyFile,37,52,T3
76,R,selected/889257.java_extract,57,79,F
77,R,selected/859670.java_extract,94,116,F
78,R,selected/1351983.java_extract,92,114,F
79,R,selected/611638.java_copyFile,127,158,F
80,R,selected/1975338.java_copy,67,96,F
81,R,selected/2392587.java_copyFile,14,31,T3
82,R,selected/2397396.java_copyFiles,281,324,F
83,R,selected/485070.java_copyFiles,271,314,F
84,R,selected/2093108.java_copyFiles,301,344,F
85,R,selected/1963485.java_copyFile,457,504,F
86,R,selected/712665.java_copyFile,334,352,T3
87,R,selected/1257200.java_copyFile,379,397,T3
88,R,selected/2432644.java_copyFile,218,236,F
89,R,default/78227.java_copyFile,26,44,F
90,R,default/71042.java_copyFile,26,44,F
91,R,default/70431.java_copyFile,26,44,F
92,R,default/61252.java_copyFile,26,44,F
93,R,default/56554.java_copyFile,26,44,F
94,R,default/55476.java_copyFile,26,44,F
95,R,default/4342.java_copyFile,26,44,F
96,R,default/26064.java_copyFile,26,44,F
97,R,default/25080.java_copyFile,26,44,F
98,R,default/24608.java_copyFile,26,44,F
99,R,default/19919.java_copyFile,26,44,F
100,R,default/115527.java_copyFile,26,44,F

0,Q,selected/759664.java_getRandomGUID,41,75
1,R,selected/1132046.java_getRandomGUID,177,211,T1
2,R,selected/814095.java_getRandomGUID,38,72,T1
3,R,selected/807333.java_getRandomGUID,38,72,T1
4,R,selected/785238.java_getRandomGUID,43,77,T1
5,R,selected/783705.java_getRandomGUID,45,79,T1
6,R,selected/761324.java_getRandomGUID,41,75,F
7,R,selected/705884.java_getRandomGUID,38,72,T1
8,R,selected/453369.java_getRandomGUID,38,72,T1
9,R,selected/452587.java_getRandomGUID,41,75,T1
10,R,selected/395885.java_getRandomGUID,38,72,T1
11,R,selected/384944.java_getRandomGUID,41,75,F
12,R,selected/349286.java_getRandomGUID,41,75,F
13,R,selected/2713526.java_getRandomGUID,41,75,F
14,R,selected/2704481.java_getRandomGUID,38,72,T1
15,R,selected/2650687.java_getRandomGUID,41,75,F
16,R,selected/2644786.java_getRandomGUID,135,169,T1
