0,Q,default/77532.java_main,167,247
3,R,/Users/Chaiyong/Downloads/dataset/selected/1017044.java_code,8,24,F
4,R,/Users/Chaiyong/Downloads/dataset/selected/1783573.java_calcCertFingerPrint,151,163,F
5,R,/Users/Chaiyong/Downloads/dataset/selected/1663646.java_calcCertFingerPrint,131,143,F
6,R,/Users/Chaiyong/Downloads/dataset/selected/1620891.java_getURLFromQuerypage,89,109,F
7,R,/Users/Chaiyong/Downloads/dataset/selected/921540.java_calculateMac,138,164,F
8,R,/Users/Chaiyong/Downloads/dataset/selected/2404115.java_getEncodedPassword,27,41,F
9,R,/Users/Chaiyong/Downloads/dataset/selected/463208.java_getMD5,54,68,F
10,R,/Users/Chaiyong/Downloads/dataset/selected/1657904.java_encode,20,38,F
11,R,/Users/Chaiyong/Downloads/dataset/selected/104047.java_method,1,961,F
12,R,/Users/Chaiyong/Downloads/dataset/selected/2316700.java_main,102,167,F
13,R,/Users/Chaiyong/Downloads/dataset/selected/1751673.java_makeMD5,98,111,F
14,R,/Users/Chaiyong/Downloads/dataset/selected/148051.java_getMD5Hash,539,553,F
15,R,/Users/Chaiyong/Downloads/dataset/selected/2190434.java_getDigest,20,54,F
16,R,/Users/Chaiyong/Downloads/dataset/selected/1723311.java_do_checksum,15,24,F
17,R,/Users/Chaiyong/Downloads/dataset/selected/784712.java_calculateRFC2104HMAC,40,55,F
18,R,/Users/Chaiyong/Downloads/dataset/selected/1514919.java_md5String,28,44,F
19,R,/Users/Chaiyong/Downloads/dataset/selected/717988.java_getMD5Hash,24,39,F
20,R,/Users/Chaiyong/Downloads/dataset/selected/344996.java_encrypt,43,57,F
21,R,/Users/Chaiyong/Downloads/dataset/selected/432039.java_md5,245,261,F
22,R,/Users/Chaiyong/Downloads/dataset/selected/1477090.java_SaveLoginInfo,340,380,F
23,R,/Users/Chaiyong/Downloads/dataset/selected/1477090.java_LoadLoginInfo,293,338,F
24,R,/Users/Chaiyong/Downloads/dataset/selected/137844.java_md5,152,161,F
25,R,/Users/Chaiyong/Downloads/dataset/selected/2356738.java_getEncryptedPassword,17,31,F
26,R,/Users/Chaiyong/Downloads/dataset/selected/493435.java_hasTagThenRead,79,238,F
27,R,/Users/Chaiyong/Downloads/dataset/selected/1184018.java_md5,20,40,F
28,R,/Users/Chaiyong/Downloads/dataset/selected/331707.java_md5sum,34,50,F
29,R,/Users/Chaiyong/Downloads/dataset/selected/1454772.java_getMd5Hash,1006,1020,F
30,R,/Users/Chaiyong/Downloads/dataset/selected/782936.java_getMD5,97,107,F
31,R,/Users/Chaiyong/Downloads/dataset/selected/55555.java_method,1,1569,F
32,R,/Users/Chaiyong/Downloads/dataset/selected/990170.java_getPasswordMD5,131,145,F
33,R,/Users/Chaiyong/Downloads/dataset/selected/557510.java_createNormalizedJarDescriptorDigest,28,43,F
34,R,/Users/Chaiyong/Downloads/dataset/selected/2143963.java_encrypt,54,69,F
35,R,/Users/Chaiyong/Downloads/dataset/selected/1889611.java_md5,186,200,F
36,R,/Users/Chaiyong/Downloads/dataset/selected/344996.java_decrypt,64,79,F
37,R,/Users/Chaiyong/Downloads/dataset/selected/2735301.java_method,1,1971,F
38,R,/Users/Chaiyong/Downloads/dataset/selected/336710.java_calcCRC,58,72,F
39,R,/Users/Chaiyong/Downloads/dataset/selected/6332.java_getResources,437,494,F
40,R,/Users/Chaiyong/Downloads/dataset/selected/724165.java_getHash,213,222,F
41,R,/Users/Chaiyong/Downloads/dataset/selected/1893000.java_getHash,213,222,F
42,R,/Users/Chaiyong/Downloads/dataset/selected/540636.java_encryptString,681,694,F
43,R,/Users/Chaiyong/Downloads/dataset/selected/2679356.java_encryptString,681,694,F
44,R,/Users/Chaiyong/Downloads/dataset/selected/153742.java_md5,12,32,F
45,R,/Users/Chaiyong/Downloads/dataset/selected/1143603.java_main,20,83,F
46,R,/Users/Chaiyong/Downloads/dataset/selected/2311713.java_getSHADigest,407,425,F
47,R,/Users/Chaiyong/Downloads/dataset/selected/2707288.java_getHash,95,109,F
48,R,/Users/Chaiyong/Downloads/dataset/selected/2692234.java_Excute,24,99,F
49,R,/Users/Chaiyong/Downloads/dataset/selected/1422739.java_hashMD5,16,32,F
50,R,/Users/Chaiyong/Downloads/dataset/selected/1174848.java_md5,28,38,F
51,R,/Users/Chaiyong/Downloads/dataset/selected/454029.java_reply,37,111,F

0,Q,selected/792871.java_copyPhoto,76,91
1,R,/Users/Chaiyong/Downloads/dataset/selected/792871.java_copyPhoto,76,91,F
2,R,/Users/Chaiyong/Downloads/dataset/selected/1661096.java_copyPhoto,74,89,T1
3,R,/Users/Chaiyong/Downloads/dataset/selected/1317127.java_processRequest,56,116,F
4,R,/Users/Chaiyong/Downloads/dataset/selected/2600552.java_writeOpenings,863,907,F
5,R,/Users/Chaiyong/Downloads/dataset/selected/2185567.java_readMapFromXML,320,349,F
6,R,/Users/Chaiyong/Downloads/dataset/selected/2205815.java_updateList,176,367,F
7,R,/Users/Chaiyong/Downloads/dataset/selected/2536340.java_main,20,77,F
8,R,/Users/Chaiyong/Downloads/dataset/selected/1053039.java_main,20,77,F
9,R,/Users/Chaiyong/Downloads/dataset/selected/2205815.java_updateRefOfDita,133,174,F
10,R,/Users/Chaiyong/Downloads/dataset/selected/2196172.java_printPDF,80,135,F
11,R,/Users/Chaiyong/Downloads/dataset/selected/837176.java_doLogin,33,66,F
12,R,/Users/Chaiyong/Downloads/dataset/selected/228801.java_writeMapToXML,217,265,F
13,R,/Users/Chaiyong/Downloads/dataset/selected/1661096.java_readImageData2,160,171,F
14,R,/Users/Chaiyong/Downloads/dataset/selected/1742289.java_updateEntityAndLang,261,333,F
15,R,/Users/Chaiyong/Downloads/dataset/selected/330651.java_write,982,1070,F
16,R,/Users/Chaiyong/Downloads/dataset/selected/1577575.java_getAllStackTraces,46,78,F
17,R,/Users/Chaiyong/Downloads/dataset/selected/675310.java_createReducedFile,71,94,F
18,R,/Users/Chaiyong/Downloads/dataset/selected/1764349.java_createReducedFile,71,94,F
19,R,/Users/Chaiyong/Downloads/dataset/selected/897578.java_doGenerate,126,140,F
20,R,/Users/Chaiyong/Downloads/dataset/selected/545331.java_createImportRunnable,62,389,F
21,R,/Users/Chaiyong/Downloads/dataset/selected/1362268.java_createJars,91,155,F
22,R,/Users/Chaiyong/Downloads/dataset/selected/1418604.java_read,137,185,F
23,R,/Users/Chaiyong/Downloads/dataset/selected/1505697.java_buildBundle,194,340,F
24,R,/Users/Chaiyong/Downloads/dataset/selected/2307784.java_createMetaFile,465,551,F
25,R,/Users/Chaiyong/Downloads/dataset/selected/610488.java_processRequest,53,126,F
26,R,/Users/Chaiyong/Downloads/dataset/selected/2216451.java_createTitledPanel,90,131,F
27,R,/Users/Chaiyong/Downloads/dataset/selected/1869885.java_displayProposedFinalists,257,387,F
28,R,/Users/Chaiyong/Downloads/dataset/selected/1670769.java_writeMapToXML,800,827,F
29,R,/Users/Chaiyong/Downloads/dataset/selected/2682124.java_processDOM,242,265,F
30,R,/Users/Chaiyong/Downloads/dataset/selected/1294682.java_processDOM,236,259,F
31,R,/Users/Chaiyong/Downloads/dataset/selected/1053900.java_transformation,77,128,F
32,R,/Users/Chaiyong/Downloads/dataset/selected/1303149.java_execute,42,83,F
33,R,/Users/Chaiyong/Downloads/dataset/selected/2009556.java_storeProperties,114,165,F
34,R,/Users/Chaiyong/Downloads/dataset/selected/1526233.java_getArchiveCalendars,197,241,F
35,R,/Users/Chaiyong/Downloads/dataset/selected/2289497.java_doSave,213,239,F
36,R,/Users/Chaiyong/Downloads/dataset/selected/2068118.java_writeSVG,788,810,F
37,R,/Users/Chaiyong/Downloads/dataset/selected/2398596.java_write,270,282,F
38,R,/Users/Chaiyong/Downloads/dataset/selected/905342.java_transformContent,46,85,F
39,R,/Users/Chaiyong/Downloads/dataset/selected/1277329.java_sendData,102,131,F
40,R,/Users/Chaiyong/Downloads/dataset/selected/2185567.java_writeMapToXML,627,654,F
41,R,/Users/Chaiyong/Downloads/dataset/selected/1634181.java_getResponse,51,119,F
42,R,/Users/Chaiyong/Downloads/dataset/selected/1539914.java_toXSD,318,664,F
43,R,/Users/Chaiyong/Downloads/dataset/selected/735290.java_printStream,489,506,F
44,R,/Users/Chaiyong/Downloads/dataset/selected/465581.java_printStream,491,508,F
45,R,/Users/Chaiyong/Downloads/dataset/selected/792871.java_readImageData,133,161,F
46,R,/Users/Chaiyong/Downloads/dataset/selected/2307784.java_importAccessControlEntries,560,605,F
47,R,/Users/Chaiyong/Downloads/dataset/selected/804480.java_DialogSettings,419,1250,F
48,R,/Users/Chaiyong/Downloads/dataset/selected/1661096.java_readImageData,131,158,F
49,R,/Users/Chaiyong/Downloads/dataset/selected/1387545.java_copyJdbcDriverToWL,153,183,F
50,R,/Users/Chaiyong/Downloads/dataset/selected/2499014.java_write,52,102,F
51,R,/Users/Chaiyong/Downloads/dataset/selected/675310.java_createConcatenatedFile,25,69,F

0,Q,selected/999978.java_md5,13,29
1,R,/Users/Chaiyong/Downloads/dataset/selected/999978.java_md5,13,29,F
2,R,/Users/Chaiyong/Downloads/dataset/selected/1775595.java_md5,13,29,T1
3,R,/Users/Chaiyong/Downloads/dataset/selected/2283138.java_createSheet,711,734,F
4,R,/Users/Chaiyong/Downloads/dataset/selected/1585890.java_createSheet,63,86,F
5,R,/Users/Chaiyong/Downloads/dataset/selected/2108545.java_encryptMd5,187,204,T3
6,R,/Users/Chaiyong/Downloads/dataset/default/75782.java_MD5Sum,65,81,F
7,R,/Users/Chaiyong/Downloads/dataset/default/47662.java_MD5Sum,83,99,F
8,R,/Users/Chaiyong/Downloads/dataset/selected/1620138.java_run,257,294,F
9,R,/Users/Chaiyong/Downloads/dataset/selected/1276864.java_hashPassword,29,44,T3
10,R,/Users/Chaiyong/Downloads/dataset/selected/1523734.java_fillZeroCodeEAN13,18,30,F
11,R,/Users/Chaiyong/Downloads/dataset/selected/584238.java_getPasswordHash,56,71,F
12,R,/Users/Chaiyong/Downloads/dataset/selected/1874702.java_getMd5Hash,68,84,F
13,R,/Users/Chaiyong/Downloads/dataset/selected/1923367.java_toString32,9,19,F
14,R,/Users/Chaiyong/Downloads/dataset/selected/979768.java_calculateMD5Digest,322,337,F
15,R,/Users/Chaiyong/Downloads/dataset/selected/2471211.java_getMD5,42,58,F
16,R,/Users/Chaiyong/Downloads/dataset/selected/418188.java_hashPassword,338,352,T3
17,R,/Users/Chaiyong/Downloads/dataset/selected/1620138.java_showByteCodes,229,296,F
18,R,/Users/Chaiyong/Downloads/dataset/selected/1277642.java_getMD5,9,21,F
19,R,/Users/Chaiyong/Downloads/dataset/selected/2256393.java_getMD5,172,187,F
20,R,/Users/Chaiyong/Downloads/dataset/selected/1124571.java_getMD5,219,232,F
21,R,/Users/Chaiyong/Downloads/dataset/selected/1695045.java_calcMD5,33,47,F
22,R,/Users/Chaiyong/Downloads/dataset/selected/623512.java_getMD5,9,24,T3
23,R,/Users/Chaiyong/Downloads/dataset/selected/2708067.java_digestMD5,123,134,F
24,R,/Users/Chaiyong/Downloads/dataset/selected/1662037.java_novoMetodoDeCriptografarParaMD5QueNaoFoiUtilizadoAinda,227,250,F
25,R,/Users/Chaiyong/Downloads/dataset/selected/2140261.java_md5Encrypt,10,21,F
26,R,/Users/Chaiyong/Downloads/dataset/selected/1776922.java_hashCode,188,210,F
27,R,/Users/Chaiyong/Downloads/dataset/selected/2656225.java_parseUpdate,84,121,F
28,R,/Users/Chaiyong/Downloads/dataset/selected/938435.java_rolloverIfNecessary,463,517,F
29,R,/Users/Chaiyong/Downloads/dataset/selected/997254.java_count,16,39,F
30,R,/Users/Chaiyong/Downloads/dataset/selected/2385612.java_count,16,39,F
31,R,/Users/Chaiyong/Downloads/dataset/selected/195187.java_md5,323,337,F
32,R,/Users/Chaiyong/Downloads/dataset/selected/703063.java_generateHash,24,38,F
33,R,/Users/Chaiyong/Downloads/dataset/selected/2120347.java_hashPassword,149,162,F
34,R,/Users/Chaiyong/Downloads/dataset/selected/1023926.java_makeMD5,67,82,F
35,R,/Users/Chaiyong/Downloads/dataset/selected/104047.java_method,1,961,F
36,R,/Users/Chaiyong/Downloads/dataset/selected/1966077.java_hashMD5,72,82,F
37,R,/Users/Chaiyong/Downloads/dataset/selected/595552.java_MD5ToString,212,222,F
38,R,/Users/Chaiyong/Downloads/dataset/selected/2464493.java_getMD5HashFromString,19,29,F
39,R,/Users/Chaiyong/Downloads/dataset/selected/2180596.java_calculateUserPassword,310,375,F
40,R,/Users/Chaiyong/Downloads/dataset/default/77702.java_main,7,68,F
41,R,/Users/Chaiyong/Downloads/dataset/selected/1294574.java_generateMD5,32,43,F
42,R,/Users/Chaiyong/Downloads/dataset/selected/559027.java_md5,352,373,F
43,R,/Users/Chaiyong/Downloads/dataset/selected/2575957.java_generateMessageId,150,176,F
44,R,/Users/Chaiyong/Downloads/dataset/selected/557863.java_restoreState,218,350,F
45,R,/Users/Chaiyong/Downloads/dataset/selected/2005777.java_mdHesla,153,163,F
46,R,/Users/Chaiyong/Downloads/dataset/selected/2681007.java_hashPassword,21,33,F
47,R,/Users/Chaiyong/Downloads/dataset/selected/853125.java_getMd5,22,32,F
48,R,/Users/Chaiyong/Downloads/dataset/selected/1183609.java_HashMD5,9,20,F
49,R,/Users/Chaiyong/Downloads/dataset/selected/935841.java_decode,149,172,F
50,R,/Users/Chaiyong/Downloads/dataset/selected/137234.java_mysqlPasswordHash,68,87,F
51,R,/Users/Chaiyong/Downloads/dataset/selected/348947.java_cryptografar,9,19,F

0,Q,selected/184530.java_getInputStream,38,50
1,R,/Users/Chaiyong/Downloads/dataset/selected/607159.java_getInputStream,38,50,T1
2,R,/Users/Chaiyong/Downloads/dataset/selected/193825.java_getInputStream,55,67,T1
3,R,/Users/Chaiyong/Downloads/dataset/selected/184530.java_getInputStream,38,50,F
4,R,/Users/Chaiyong/Downloads/dataset/selected/1468901.java_process,835,957,F
5,R,/Users/Chaiyong/Downloads/dataset/selected/235933.java_applicationInit,51,170,F
6,R,/Users/Chaiyong/Downloads/dataset/selected/445179.java_ComixViewerDao,39,135,F
7,R,/Users/Chaiyong/Downloads/dataset/selected/253285.java_doReceive,385,445,F
8,R,/Users/Chaiyong/Downloads/dataset/selected/1203777.java_run,63,595,F
9,R,/Users/Chaiyong/Downloads/dataset/selected/1264568.java_AccountObserver,355,370,F
10,R,/Users/Chaiyong/Downloads/dataset/selected/622667.java_doInBackground,39,79,F
11,R,/Users/Chaiyong/Downloads/dataset/selected/1922374.java_generateSaveFile,56,128,F
12,R,/Users/Chaiyong/Downloads/dataset/selected/1538509.java_performOperation,203,219,F
13,R,/Users/Chaiyong/Downloads/dataset/selected/2664627.java_doGet,61,135,F
14,R,/Users/Chaiyong/Downloads/dataset/selected/1105455.java_poll,120,184,F
15,R,/Users/Chaiyong/Downloads/dataset/selected/760597.java_createPanel,79,132,F
16,R,/Users/Chaiyong/Downloads/dataset/selected/2361379.java_method,1,928,F
17,R,/Users/Chaiyong/Downloads/dataset/selected/1092847.java_store,74,114,F
18,R,/Users/Chaiyong/Downloads/dataset/selected/846908.java_getObject,42,59,F
19,R,/Users/Chaiyong/Downloads/dataset/selected/1553108.java_authenticate,52,122,F
20,R,/Users/Chaiyong/Downloads/dataset/selected/2240798.java_getWriteMethod,33,44,F
21,R,/Users/Chaiyong/Downloads/dataset/selected/1583074.java_go,46,64,F
22,R,/Users/Chaiyong/Downloads/dataset/selected/1786316.java_run,83,172,F
23,R,/Users/Chaiyong/Downloads/dataset/selected/2240798.java_getReadMethod,46,57,F
24,R,/Users/Chaiyong/Downloads/dataset/selected/1752368.java_getNextBinaryReader,334,406,F
25,R,/Users/Chaiyong/Downloads/dataset/selected/1180654.java_getConnection,28,38,F
26,R,/Users/Chaiyong/Downloads/dataset/selected/332861.java_eval,70,184,F
27,R,/Users/Chaiyong/Downloads/dataset/selected/895331.java_getConnection,105,146,F
28,R,/Users/Chaiyong/Downloads/dataset/selected/1340571.java_getConnection,105,146,F
29,R,/Users/Chaiyong/Downloads/dataset/selected/303424.java_evalWithIndex,222,276,F
30,R,/Users/Chaiyong/Downloads/dataset/selected/930535.java_getPaymentInfo,137,183,F
31,R,/Users/Chaiyong/Downloads/dataset/selected/1810814.java_validateInstance,191,233,F
32,R,/Users/Chaiyong/Downloads/dataset/selected/45655.java_editar,142,184,F
33,R,/Users/Chaiyong/Downloads/dataset/selected/525795.java_runCommand,34,116,F
34,R,/Users/Chaiyong/Downloads/dataset/selected/648653.java_run,33,66,F
35,R,/Users/Chaiyong/Downloads/dataset/selected/1314486.java_getDatabaseProductName,96,107,F
36,R,/Users/Chaiyong/Downloads/dataset/selected/1813638.java_doInBackground,217,238,F
37,R,/Users/Chaiyong/Downloads/dataset/selected/1345602.java_C3P0PooledConnectionPool,53,254,F
38,R,/Users/Chaiyong/Downloads/dataset/selected/2383316.java_elementToXml,298,400,F
39,R,/Users/Chaiyong/Downloads/dataset/selected/1515844.java_insertDownload,441,500,F
40,R,/Users/Chaiyong/Downloads/dataset/selected/2514327.java_start,265,298,F
41,R,/Users/Chaiyong/Downloads/dataset/selected/196432.java_commandReceived,107,198,F
42,R,/Users/Chaiyong/Downloads/dataset/selected/1827478.java_HTMLReader,39,60,F
43,R,/Users/Chaiyong/Downloads/dataset/selected/1375215.java_start,31,92,F
44,R,/Users/Chaiyong/Downloads/dataset/selected/1241585.java_getUserInteractionUnit,47,94,F
45,R,/Users/Chaiyong/Downloads/dataset/selected/794110.java_getOutputStream,451,463,F
46,R,/Users/Chaiyong/Downloads/dataset/selected/923921.java_createPanel,78,121,F
47,R,/Users/Chaiyong/Downloads/dataset/selected/2462089.java_run,118,220,F
48,R,/Users/Chaiyong/Downloads/dataset/selected/332713.java_go,37,56,F
49,R,/Users/Chaiyong/Downloads/dataset/selected/1436715.java_validate,113,156,F
50,R,/Users/Chaiyong/Downloads/dataset/selected/1375215.java_updated,60,90,F
51,R,/Users/Chaiyong/Downloads/dataset/selected/233.java_computeDependentPositions,152,191,F

0,Q,selected/2210379.java_readObject,493,506
1,R,/Users/Chaiyong/Downloads/dataset/selected/2210379.java_readObject,493,506,F
2,R,/Users/Chaiyong/Downloads/dataset/selected/2704811.java_readObject,590,603,T1
3,R,/Users/Chaiyong/Downloads/dataset/selected/1280377.java_readObject,556,569,T1
4,R,/Users/Chaiyong/Downloads/dataset/selected/2119435.java_parse,159,188,F
5,R,/Users/Chaiyong/Downloads/dataset/selected/2637927.java_toDOMSourceFromStream,364,382,F
6,R,/Users/Chaiyong/Downloads/dataset/selected/2095434.java_unsignJar,73,112,F
7,R,/Users/Chaiyong/Downloads/dataset/selected/390289.java_processFile,188,199,F
8,R,/Users/Chaiyong/Downloads/dataset/selected/1625809.java_sendString,86,98,F
9,R,/Users/Chaiyong/Downloads/dataset/selected/1248108.java_toDOMSourceFromStream,472,491,F
10,R,/Users/Chaiyong/Downloads/dataset/selected/2164951.java_reloadFromFile,83,95,F
11,R,/Users/Chaiyong/Downloads/dataset/selected/1233689.java_getContent,971,988,F
12,R,/Users/Chaiyong/Downloads/dataset/selected/2156336.java_readObject,63,75,F
13,R,/Users/Chaiyong/Downloads/dataset/selected/1814284.java_handOffRequest,69,79,F
14,R,/Users/Chaiyong/Downloads/dataset/selected/2072903.java_readObject,265,294,F
15,R,/Users/Chaiyong/Downloads/dataset/selected/226941.java_storeGeographyTemplateRegionData,310,358,F
16,R,/Users/Chaiyong/Downloads/dataset/selected/1910012.java_readErrorFile,71,92,F
17,R,/Users/Chaiyong/Downloads/dataset/selected/391157.java_readObject,219,233,F
18,R,/Users/Chaiyong/Downloads/dataset/selected/2275290.java_writeLoader,99,108,F
19,R,/Users/Chaiyong/Downloads/dataset/selected/1985525.java_resolveEntity,236,287,F
20,R,/Users/Chaiyong/Downloads/dataset/selected/251806.java_readObject,65,77,F
21,R,/Users/Chaiyong/Downloads/dataset/selected/1093864.java_loadQ,501,516,F
22,R,/Users/Chaiyong/Downloads/dataset/selected/2631079.java_readSource,68,94,F
23,R,/Users/Chaiyong/Downloads/dataset/selected/2516279.java_op,44,59,F
24,R,/Users/Chaiyong/Downloads/dataset/selected/880506.java__writeBytesToFile,542,553,F
25,R,/Users/Chaiyong/Downloads/dataset/selected/2288980.java_runTest,503,551,F
26,R,/Users/Chaiyong/Downloads/dataset/selected/1516193.java_loadSQL,292,303,F
27,R,/Users/Chaiyong/Downloads/dataset/selected/2056563.java_parse,88,107,F
28,R,/Users/Chaiyong/Downloads/dataset/selected/390289.java_processFile,213,225,F
29,R,/Users/Chaiyong/Downloads/dataset/selected/2615299.java_sendString,97,108,F
30,R,/Users/Chaiyong/Downloads/dataset/selected/1734582.java_parseResponse,372,434,F
31,R,/Users/Chaiyong/Downloads/dataset/selected/2690480.java_readExternal,262,297,F
32,R,/Users/Chaiyong/Downloads/dataset/selected/1509859.java_consumeResponse,482,523,F
